,ride_date,ride_count,month,year,m_y
340,2019-12-07,6018,12,2019,12-2019
341,2019-12-08,5340,12,2019,12-2019
342,2019-12-09,4866,12,2019,12-2019
343,2019-12-10,6219,12,2019,12-2019
344,2019-12-11,7149,12,2019,12-2019
345,2019-12-12,7295,12,2019,12-2019
346,2019-12-13,4613,12,2019,12-2019
347,2019-12-14,3925,12,2019,12-2019
348,2019-12-15,5291,12,2019,12-2019
349,2019-12-16,3176,12,2019,12-2019
350,2019-12-17,5735,12,2019,12-2019
351,2019-12-18,6715,12,2019,12-2019
352,2019-12-19,5395,12,2019,12-2019
353,2019-12-20,5674,12,2019,12-2019
354,2019-12-21,3323,12,2019,12-2019
355,2019-12-22,3227,12,2019,12-2019
356,2019-12-23,4508,12,2019,12-2019
357,2019-12-24,2924,12,2019,12-2019
358,2019-12-25,1988,12,2019,12-2019
359,2019-12-26,3753,12,2019,12-2019
360,2019-12-27,4894,12,2019,12-2019
361,2019-12-28,6228,12,2019,12-2019
362,2019-12-29,1400,12,2019,12-2019
363,2019-12-30,5389,12,2019,12-2019
364,2019-12-31,5715,12,2019,12-2019
365,2020-01-01,4111,1,2020,1-2020
366,2020-01-02,6934,1,2020,1-2020
367,2020-01-03,5023,1,2020,1-2020
368,2020-01-04,3957,1,2020,1-2020
369,2020-01-05,3847,1,2020,1-2020
370,2020-01-06,7283,1,2020,1-2020
371,2020-01-07,5074,1,2020,1-2020
372,2020-01-08,6587,1,2020,1-2020
373,2020-01-09,6549,1,2020,1-2020
374,2020-01-10,7436,1,2020,1-2020
375,2020-01-11,8432,1,2020,1-2020
376,2020-01-12,8307,1,2020,1-2020
377,2020-01-13,8181,1,2020,1-2020
378,2020-01-14,6547,1,2020,1-2020
379,2020-01-15,9258,1,2020,1-2020
380,2020-01-16,7667,1,2020,1-2020
381,2020-01-17,6282,1,2020,1-2020
382,2020-01-18,2269,1,2020,1-2020
383,2020-01-19,3925,1,2020,1-2020
384,2020-01-20,3519,1,2020,1-2020
385,2020-01-21,5994,1,2020,1-2020
386,2020-01-22,6803,1,2020,1-2020
387,2020-01-23,7272,1,2020,1-2020
388,2020-01-24,7895,1,2020,1-2020
389,2020-01-25,5028,1,2020,1-2020
390,2020-01-26,5209,1,2020,1-2020
391,2020-01-27,7177,1,2020,1-2020
392,2020-01-28,7555,1,2020,1-2020
393,2020-01-29,7872,1,2020,1-2020
394,2020-01-30,7354,1,2020,1-2020
395,2020-01-31,7001,1,2020,1-2020
396,2020-02-01,5699,2,2020,2-2020
397,2020-02-02,5257,2,2020,2-2020
398,2020-02-03,8723,2,2020,2-2020
399,2020-02-04,8170,2,2020,2-2020
400,2020-02-05,6862,2,2020,2-2020
401,2020-02-06,4250,2,2020,2-2020
402,2020-02-07,5188,2,2020,2-2020
403,2020-02-08,5608,2,2020,2-2020
404,2020-02-09,5836,2,2020,2-2020
405,2020-02-10,3257,2,2020,2-2020
406,2020-02-11,5921,2,2020,2-2020
407,2020-02-12,6686,2,2020,2-2020
408,2020-02-13,5239,2,2020,2-2020
409,2020-02-14,5911,2,2020,2-2020
410,2020-02-15,3767,2,2020,2-2020
411,2020-02-16,5052,2,2020,2-2020
412,2020-02-17,6070,2,2020,2-2020
413,2020-02-18,7767,2,2020,2-2020
414,2020-02-19,7655,2,2020,2-2020
415,2020-02-20,6820,2,2020,2-2020
416,2020-02-21,5870,2,2020,2-2020
417,2020-02-22,6583,2,2020,2-2020
418,2020-02-23,7018,2,2020,2-2020
419,2020-02-24,7731,2,2020,2-2020
420,2020-02-25,5751,2,2020,2-2020
421,2020-02-26,7359,2,2020,2-2020
422,2020-02-27,6396,2,2020,2-2020
423,2020-02-28,6785,2,2020,2-2020
424,2020-02-29,4030,2,2020,2-2020
425,2020-03-01,5268,3,2020,3-2020
426,2020-03-02,7641,3,2020,3-2020
427,2020-03-03,7624,3,2020,3-2020
428,2020-03-04,9102,3,2020,3-2020
429,2020-03-05,8354,3,2020,3-2020
430,2020-03-06,6916,3,2020,3-2020
431,2020-03-07,6142,3,2020,3-2020
432,2020-03-08,7435,3,2020,3-2020
433,2020-03-09,9769,3,2020,3-2020
434,2020-03-10,8665,3,2020,3-2020
435,2020-03-11,8477,3,2020,3-2020
436,2020-03-12,7904,3,2020,3-2020
437,2020-03-13,7179,3,2020,3-2020
438,2020-03-14,6011,3,2020,3-2020
439,2020-03-15,3309,3,2020,3-2020
440,2020-03-16,3909,3,2020,3-2020
441,2020-03-17,3883,3,2020,3-2020
442,2020-03-18,3781,3,2020,3-2020
443,2020-03-19,4514,3,2020,3-2020
444,2020-03-20,4777,3,2020,3-2020
445,2020-03-21,5162,3,2020,3-2020
446,2020-03-22,4382,3,2020,3-2020
447,2020-03-23,1054,3,2020,3-2020
448,2020-03-24,2660,3,2020,3-2020
449,2020-03-25,935,3,2020,3-2020
450,2020-03-26,2799,3,2020,3-2020
451,2020-03-27,3163,3,2020,3-2020
452,2020-03-28,2273,3,2020,3-2020
453,2020-03-29,4137,3,2020,3-2020
454,2020-03-30,2877,3,2020,3-2020
455,2020-03-31,1491,3,2020,3-2020
456,2020-05-01,2915,5,2020,5-2020
457,2020-05-02,8770,5,2020,5-2020
458,2020-05-03,3553,5,2020,5-2020
459,2020-05-04,3624,5,2020,5-2020
460,2020-05-05,2316,5,2020,5-2020
461,2020-05-06,1356,5,2020,5-2020
462,2020-05-07,3841,5,2020,5-2020
463,2020-05-08,1769,5,2020,5-2020
464,2020-05-09,2839,5,2020,5-2020
465,2020-05-10,5676,5,2020,5-2020
466,2020-05-11,2206,5,2020,5-2020
467,2020-05-12,2940,5,2020,5-2020
468,2020-05-13,4023,5,2020,5-2020
469,2020-05-14,3535,5,2020,5-2020
470,2020-05-15,5677,5,2020,5-2020
471,2020-05-16,8785,5,2020,5-2020
472,2020-05-17,5480,5,2020,5-2020
473,2020-05-18,2870,5,2020,5-2020
474,2020-05-19,3135,5,2020,5-2020
